url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,129,60
/hgalytoby/MyselfAnimeDownloader/releases,24,18
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,11,8
/hgalytoby/MyselfAnimeDownloader/issues,9,7
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,7,3
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,6,4
/hgalytoby/MyselfAnimeDownloader/issues/44,4,4
/hgalytoby/MyselfAnimeDownloader/discussions/47,4,3
/hgalytoby/MyselfAnimeDownloader/blob/master/main.py,3,2
/hgalytoby/MyselfAnimeDownloader/discussions,3,2
