url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,119,59
/hgalytoby/MyselfAnimeDownloader/releases,17,12
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,12,10
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,11,9
/hgalytoby/MyselfAnimeDownloader/issues,8,4
/hgalytoby/MyselfAnimeDownloader/discussions,4,2
/hgalytoby/MyselfAnimeDownloader/discussions/47,4,2
/hgalytoby/MyselfAnimeDownloader/pulls,3,2
/hgalytoby/MyselfAnimeDownloader/actions,2,2
/hgalytoby/MyselfAnimeDownloader/blob/master/Share/myself.py,2,2
