time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-25 00:00:00+00:00,2.0,2.0,30,10
2025-04-26 00:00:00+00:00,5.0,4.0,21,8
2025-04-27 00:00:00+00:00,6.0,3.0,10,6
2025-04-28 00:00:00+00:00,7.0,4.0,8,6
2025-04-29 00:00:00+00:00,3.0,3.0,14,5
2025-04-30 00:00:00+00:00,7.0,4.0,26,8
2025-05-01 00:00:00+00:00,5.0,3.0,23,9
2025-05-02 00:00:00+00:00,3.0,3.0,4,3
2025-05-03 00:00:00+00:00,2.0,2.0,14,6
2025-05-04 00:00:00+00:00,6.0,3.0,12,6
2025-05-05 00:00:00+00:00,6.0,3.0,11,8
2025-05-06 00:00:00+00:00,7.0,4.0,14,5
2025-05-07 00:00:00+00:00,5.0,3.0,4,3
2025-05-08 00:00:00+00:00,,,19,10
