url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,361,190
/hgalytoby/MyselfAnimeDownloader/releases,101,66
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,66,20
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,40,30
/hgalytoby/MyselfAnimeDownloader/issues/5,36,31
/hgalytoby/MyselfAnimeDownloader/commits/master,30,3
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,22,11
/hgalytoby/MyselfAnimeDownloader/blob/master/Share/myself.py,18,6
/hgalytoby/MyselfAnimeDownloader/issues/20,17,16
/hgalytoby/MyselfAnimeDownloader/tree/master/.github/workflows,17,7
