time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-10-08 00:00:00+00:00,2.0,2.0,89,14
2023-10-09 00:00:00+00:00,4.0,3.0,49,16
2023-10-10 00:00:00+00:00,3.0,2.0,24,15
2023-10-11 00:00:00+00:00,1.0,1.0,42,9
2023-10-12 00:00:00+00:00,1.0,1.0,90,14
2023-10-13 00:00:00+00:00,4.0,2.0,22,10
2023-10-14 00:00:00+00:00,1.0,1.0,20,8
2023-10-15 00:00:00+00:00,6.0,2.0,108,24
2023-10-16 00:00:00+00:00,2.0,2.0,48,16
2023-10-17 00:00:00+00:00,2.0,2.0,28,14
2023-10-18 00:00:00+00:00,2.0,2.0,78,14
2023-10-19 00:00:00+00:00,8.0,6.0,94,15
2023-10-20 00:00:00+00:00,4.0,4.0,26,16
2023-10-21 00:00:00+00:00,,,30,10
