url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,111,55
/hgalytoby/MyselfAnimeDownloader/releases,18,17
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,12,10
/hgalytoby/MyselfAnimeDownloader/issues,5,3
/hgalytoby/MyselfAnimeDownloader/issues/44,3,3
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,3,3
/hgalytoby/MyselfAnimeDownloader/branches,2,2
/hgalytoby/MyselfAnimeDownloader/issues/20,2,2
/hgalytoby/MyselfAnimeDownloader/blob/master/main.py,2,1
/hgalytoby/MyselfAnimeDownloader/discussions,2,1
