url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,296,161
/hgalytoby/MyselfAnimeDownloader/releases,98,68
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,54,41
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,47,17
/hgalytoby/MyselfAnimeDownloader/blob/master/myself_thread.py,28,4
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,26,11
/hgalytoby/MyselfAnimeDownloader/issues,25,15
/hgalytoby/MyselfAnimeDownloader/issues/20,18,16
/hgalytoby/MyselfAnimeDownloader/issues/5,17,17
/hgalytoby/MyselfAnimeDownloader/pulls,11,9
