time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-04 00:00:00+00:00,5,5,64,16
2026-01-05 00:00:00+00:00,2,2,15,7
2026-01-06 00:00:00+00:00,9,6,18,6
2026-01-07 00:00:00+00:00,7,3,24,12
2026-01-08 00:00:00+00:00,7,3,22,11
2026-01-09 00:00:00+00:00,7,3,30,7
2026-01-10 00:00:00+00:00,7,3,150,10
2026-01-11 00:00:00+00:00,12,5,28,9
2026-01-12 00:00:00+00:00,10,6,8,5
2026-01-13 00:00:00+00:00,9,5,17,10
2026-01-14 00:00:00+00:00,8,4,15,7
2026-01-15 00:00:00+00:00,10,6,9,5
2026-01-16 00:00:00+00:00,18,8,24,14
2026-01-17 00:00:00+00:00,4,4,11,7
