url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,82,58
/hgalytoby/MyselfAnimeDownloader/releases,17,13
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,13,9
/hgalytoby/MyselfAnimeDownloader/discussions/47,3,3
/hgalytoby/MyselfAnimeDownloader/issues/14,3,3
/hgalytoby/MyselfAnimeDownloader/issues/5,2,2
/hgalytoby/MyselfAnimeDownloader/projects,2,2
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,2,2
/hgalytoby/MyselfAnimeDownloader/commit/2bd19a4116d8164c4f99833fcc9737b1dbb88b84,2,1
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,1,1
