url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,81,50
/hgalytoby/MyselfAnimeDownloader/releases,12,11
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,5,4
/hgalytoby/MyselfAnimeDownloader/issues,4,3
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,4,1
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,3,2
/hgalytoby/MyselfAnimeDownloader/discussions/47,2,2
/hgalytoby/MyselfAnimeDownloader/tree/master,2,2
/hgalytoby/MyselfAnimeDownloader/tree/master/.github/workflows,2,2
/hgalytoby/MyselfAnimeDownloader/blob/master/Share/README.md,1,1
