time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-04-10 00:00:00+00:00,1,1,43,23
2023-04-11 00:00:00+00:00,2,2,62,14
2023-04-12 00:00:00+00:00,2,2,35,21
2023-04-13 00:00:00+00:00,1,1,51,18
2023-04-14 00:00:00+00:00,1,1,60,17
2023-04-15 00:00:00+00:00,1,1,31,11
2023-04-16 00:00:00+00:00,4,3,81,23
2023-04-17 00:00:00+00:00,4,4,88,21
2023-04-18 00:00:00+00:00,2,2,36,17
2023-04-19 00:00:00+00:00,5,3,46,30
2023-04-20 00:00:00+00:00,3,2,54,21
2023-04-21 00:00:00+00:00,3,2,13,10
2023-04-22 00:00:00+00:00,3,2,39,13
2023-04-23 00:00:00+00:00,1,1,62,18
