url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,200,106
/hgalytoby/MyselfAnimeDownloader/releases,63,56
/hgalytoby/MyselfAnimeDownloader/blob/master/event/SearchAnimate.py,34,2
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,26,15
/hgalytoby/MyselfAnimeDownloader/issues/5,15,15
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,14,6
/hgalytoby/MyselfAnimeDownloader/issues/20,9,9
/hgalytoby/MyselfAnimeDownloader/issues,9,7
/hgalytoby/MyselfAnimeDownloader/tree/master/hgalytoby/MyselfAnimeDownloader,9,2
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,8,2
