url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,94,58
/hgalytoby/MyselfAnimeDownloader/releases,16,12
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,11,10
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,9,7
/hgalytoby/MyselfAnimeDownloader/issues,8,6
/hgalytoby/MyselfAnimeDownloader/tree/master,4,3
/hgalytoby/MyselfAnimeDownloader/blob/master/UpdateLog.md,4,1
/hgalytoby/MyselfAnimeDownloader/discussions/47,2,2
/hgalytoby/MyselfAnimeDownloader/actions,1,1
/hgalytoby/MyselfAnimeDownloader/blob/master/Share/README.md,1,1
