time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-21 00:00:00+00:00,3,3,19,6
2025-11-22 00:00:00+00:00,2,2,10,7
2025-11-23 00:00:00+00:00,2,2,12,7
2025-11-24 00:00:00+00:00,3,3,4,2
2025-11-25 00:00:00+00:00,6,6,23,5
2025-11-26 00:00:00+00:00,3,3,8,4
2025-11-27 00:00:00+00:00,5,5,9,6
2025-11-28 00:00:00+00:00,3,3,8,6
2025-11-29 00:00:00+00:00,5,5,8,6
2025-11-30 00:00:00+00:00,6,6,26,15
2025-12-01 00:00:00+00:00,45,13,4,3
2025-12-02 00:00:00+00:00,39,10,3,2
2025-12-03 00:00:00+00:00,105,30,17,4
2025-12-04 00:00:00+00:00,10,9,16,7
