url_path,views_total,views_unique
/hgalytoby/MyselfAnimeDownloader,152,77
/hgalytoby/MyselfAnimeDownloader/releases,33,25
/hgalytoby/MyselfAnimeDownloader/releases/tag/Ver1.1.15,13,11
/hgalytoby/MyselfAnimeDownloader/tree/master/Share,8,6
/hgalytoby/MyselfAnimeDownloader/tree/master/.github/workflows,7,4
/hgalytoby/MyselfAnimeDownloader/discussions/47,5,3
/hgalytoby/MyselfAnimeDownloader/issues,4,4
/hgalytoby/MyselfAnimeDownloader/tree/master/UI,3,2
/hgalytoby/MyselfAnimeDownloader/blob/master/README.md,2,2
/hgalytoby/MyselfAnimeDownloader/blob/master/Share/myself.py,2,2
